TSTNO,VIN,OCCLOC,PP_TTF_LAP,PP_force_LAP,PP_TTF_SHOULDER,PP_force_SHOULDER,LL_first,LL_second
6271,1G6DT57V980146340,01,0.0,0.0,11.6,2.19,5.9,4.14
6271,1G6DT57V980146340,02,0.0,0.0,11.7,2.17,0.0,0.0
6291,WMWMF335X8TU64431,01,0.0,0.0,17.4,1.27,3.66,0.0
6291,WMWMF335X8TU64431,02,0.0,0.0,17.7,1.44,0.0,0.0
6310,1NXBU40E09Z001571,01,0.0,0.0,13.8,1.71,0.0,0.0
6310,1NXBU40E09Z001571,02,0.0,0.0,0.0,0.0,3.53,2.95
6317,JN8AZ18W59W113241,01,0.0,0.0,23.7,2.48,4.57,3.75
6317,JN8AZ18W59W113241,02,0.0,0.0,23.5,2.54,5.74,3.48
6332,WMEEJ31X88K101868,01,0.0,0.0,0.0,0.0,0.0,0.0
6332,WMEEJ31X88K101868,02,0.0,0.0,29.0,1.65,3.89,0.0
6336,3D4GH57V49T134129,01,0.0,0.0,18.9,1.59,3.24,0.0
6336,3D4GH57V49T134129,02,0.0,0.0,18.8,1.63,4.51,3.16
6339,JF2SH61619H703050,01,0.0,0.0,14.6,1.78,4.48,0.0
6339,JF2SH61619H703050,02,0.0,0.0,14.6,1.77,3.94,0.0
6343,2T1LE40E99C002446,01,0.0,0.0,19.1,1.73,4.04,0.0
6343,2T1LE40E99C002446,02,0.0,0.0,19.2,1.95,4.68,0.0
6373,3GSCL53708S685149,01,0.0,0.0,18.2,1.6,5.87,4.09
6373,3GSCL53708S685149,02,0.0,0.0,18.2,1.45,5.77,0.0
6375,JH4CU26689C002517,01,0.0,0.0,14.6,1.88,3.09,0.0
6375,JH4CU26689C002517,02,0.0,0.0,14.8,2.27,4.77,3.34
6459,JM1CR29L080302816,01,0.0,0.0,0.0,0.0,4.93,0.0
6459,JM1CR29L080302816,02,0.0,0.0,15.9,1.19,5.25,0.0
6461,2FMEK62C59BA06944,01,0.0,0.0,0.0,0.0,4.35,2.65
6461,2FMEK62C59BA06944,02,16.4,1.31,16.0,1.33,4.74,2.79
6462,1N4AA51E69C801252,01,0.0,0.0,15.6,2.06,0.0,0.0
6462,1N4AA51E69C801252,02,0.0,0.0,15.5,1.88,0.0,0.0
6473,1G6DT57VX90103076,01,18.3,1.6,14.5,1.67,4.5,0.0
6473,1G6DT57VX90103076,02,18.3,2.05,14.7,2.13,4.19,0.0
6475,1LNHM94RX9G604031,01,0.0,0.0,19.7,1.36,0.0,0.0
6475,1LNHM94RX9G604031,02,0.0,0.0,19.7,1.26,0.0,0.0
6476,1FMCU93G89KA03191,01,0.0,0.0,16.0,2.76,5.06,3.81
6476,1FMCU93G89KA03191,02,0.0,0.0,15.4,1.06,1.6,0.0
6477,KMHGC46E69U018861,01,0.0,0.0,18.8,1.27,6.4,4.28
6477,KMHGC46E69U018861,02,0.0,0.0,18.9,1.38,4.45,2.93
6510,KNDJH741795012669,01,0.0,0.0,18.0,1.81,4.63,0.0
6510,KNDJH741795012669,02,0.0,0.0,17.8,2.0,4.66,3.47
6512,4A3AB36FX9E003190,01,0.0,0.0,15.0,1.23,0.0,0.0
6512,4A3AB36FX9E003190,02,0.0,0.0,0.0,0.0,0.0,0.0
6513,1YVHP81A095M01997,01,0.0,0.0,17.7,1.54,0.0,0.0
6513,1YVHP81A095M01997,02,0.0,0.0,18.3,1.68,0.0,0.0
6517,JHMGE87439S000288,01,0.0,0.0,17.3,2.71,0.0,0.0
6517,JHMGE87439S000288,02,0.0,0.0,17.4,1.93,4.02,0.0
6519,WAULF78K69N013410,01,15.2,0.83,14.6,2.89,4.42,2.92
6519,WAULF78K69N013410,02,0.0,0.0,14.6,2.69,2.71,0.0
6532,2B3LJ44V69H502481,01,0.0,0.0,20.7,1.44,4.05,0.0
6532,2B3LJ44V69H502481,02,0.0,0.0,28.8,1.52,0.0,0.0
6548,19UUA86209A001518,01,0.0,0.0,15.3,2.05,3.55,0.0
6548,19UUA86209A001518,02,0.0,0.0,15.3,1.04,2.3,0.0
6579,1LNHM94R296616514,01,0.0,0.0,16.0,1.5,4.71,2.74
6579,1LNHM94R296616514,02,0.0,0.0,0.0,0.0,2.68,0.0
6585,1D3HV13T19S711621,01,0.0,0.0,22.3,1.19,4.27,0.0
6585,1D3HV13T19S711621,02,0.0,0.0,22.2,1.69,3.56,0.0
6598,1FTPX14V69FA08071,01,0.0,0.0,18.1,1.78,2.79,0.0
6598,1FTPX14V69FA08071,02,0.0,0.0,18.0,2.28,3.96,0.0
6599,1FTPW14V89FA02226,01,0.0,0.0,17.6,1.58,3.73,0.0
6599,1FTPW14V89FA02226,02,0.0,0.0,17.3,1.97,5.5,3.72
6600,1D3HV18P89S741288,01,0.0,0.0,19.1,1.46,3.85,0.0
6600,1D3HV18P89S741288,02,0.0,0.0,19.4,1.72,5.64,3.64
6601,4T3BK11A49U002875,01,0.0,0.0,15.1,1.71,3.8,0.0
6601,4T3BK11A49U002875,02,0.0,0.0,15.1,1.86,3.56,0.0
6641,KNDJT2A16A7030594,01,0.0,0.0,14.5,2.51,4.1,0.0
6641,KNDJT2A16A7030594,02,0.0,0.0,14.5,1.18,2.06,0.0
6643,2T2BK1BAXAC004042,01,0.0,0.0,14.9,1.34,4.25,0.0
6643,2T2BK1BAXAC004042,02,0.0,0.0,15.1,1.94,5.42,0.0
6647,JM1BL1SF8A1124021,01,21.0,3.02,21.3,1.38,4.95,0.0
6647,JM1BL1SF8A1124021,02,0.0,0.0,0.0,0.0,2.52,0.0
6728,3FADP0L35AR116546,01,0.0,0.0,18.5,1.53,4.86,0.0
6728,3FADP0L35AR116546,02,0.0,0.0,18.1,2.22,4.91,0.0
6729,JHMZE2H57AS003650,01,0.0,0.0,15.2,1.62,0.0,0.0
6729,JHMZE2H57AS003650,02,0.0,0.0,14.3,0.96,0.0,0.0
6732,WA1KK78R09A019499,01,0.0,0.0,20.3,2.48,2.72,0.0
6732,WA1KK78R09A019499,02,21.2,1.1,20.5,3.44,0.0,0.0
6742,JN8AZ28R79T101805,01,0.0,0.0,15.1,2.09,0.0,0.0
6742,JN8AZ28R79T101805,02,0.0,0.0,14.5,0.94,0.0,0.0
6751,WVGBV75N59W531577,01,0.0,0.0,0.0,0.0,0.0,0.0
6751,WVGBV75N59W531577,02,0.0,0.0,19.6,1.63,0.0,0.0
6756,5TFUW5F15AX094611,01,0.0,0.0,19.8,1.83,3.92,0.0
6756,5TFUW5F15AX094611,02,0.0,0.0,19.8,1.9,3.82,0.0
6757,5TFDW5F17AX097381,01,0.0,0.0,19.0,1.69,3.94,0.0
6757,5TFDW5F17AX097381,02,0.0,0.0,18.8,1.73,3.85,0.0
6759,KMHHT6KD8AU011170,01,0.0,0.0,16.0,1.79,0.0,0.0
6759,KMHHT6KD8AU011170,02,0.0,0.0,15.9,0.96,0.0,0.0
6760,2G1FB1EV6A9104491,01,0.0,0.0,0.0,0.0,4.33,0.0
6760,2G1FB1EV6A9104491,02,0.0,0.0,17.5,1.08,3.87,0.0
6763,JTDKN3DU9A1017206,01,0.0,0.0,15.8,1.86,4.69,3.59
6763,JTDKN3DU9A1017206,02,0.0,0.0,15.9,1.97,3.99,3.84
6765,1G6DT57V990173703,01,0.0,0.0,17.1,2.1,5.49,4.41
6765,1G6DT57V990173703,02,0.0,0.0,17.0,2.11,4.14,4.18
6766,KNAFT4A27A5051084,01,0.0,0.0,17.9,1.83,0.0,0.0
6766,KNAFT4A27A5051084,02,0.0,0.0,18.0,2.2,6.43,5.08
6784,5TFKY5F17AX003727,01,0.0,0.0,16.8,1.91,4.09,0.0
6784,5TFKY5F17AX003727,02,0.0,0.0,0.0,0.0,2.09,0.0
6786,KMHHT6KD3AU016471,01,0.0,0.0,17.2,2.15,6.44,4.72
6786,KMHHT6KD3AU016471,02,0.0,0.0,16.8,2.29,5.8,4.32
6788,2CNFLCEW1A6224978,01,18.6,1.74,17.4,2.02,0.0,0.0
6788,2CNFLCEW1A6224978,02,18.8,1.95,0.0,0.0,0.0,0.0
6791,NMOKS9BN2AT012275,01,0.0,0.0,14.9,1.74,5.4,3.5
6791,NMOKS9BN2AT012275,02,0.0,0.0,0.0,0.0,1.96,0.0
6793,1G4GB5EG9AF113161,01,0.0,0.0,14.6,1.97,4.48,0.0
6793,1G4GB5EG9AF113161,02,0.0,0.0,15.0,1.97,4.1,0.0
6796,4S4BRCAC2A3323552,01,0.0,0.0,14.0,1.84,4.25,4.17
6796,4S4BRCAC2A3323552,02,0.0,0.0,13.9,1.57,4.58,0.0
6808,1FAHP2HW7AG108035,01,0.0,0.0,17.6,1.35,4.45,2.49
6808,1FAHP2HW7AG108035,02,0.0,0.0,17.5,1.35,0.0,0.0
6810,JN8AS5MV7AW104103,01,20.5,2.45,18.2,1.72,0.0,0.0
6810,JN8AS5MV7AW104103,02,20.4,3.3,0.0,0.0,2.79,0.0
6812,JTHBB1BA1A2002357,01,0.0,0.0,15.1,1.28,4.56,0.0
6812,JTHBB1BA1A2002357,02,0.0,0.0,14.7,2.17,5.3,0.0
6820,4S3BMCA64A3218847,01,0.0,0.0,12.9,1.69,6.1,4.06
6820,4S3BMCA64A3218847,02,0.0,0.0,12.8,1.69,4.75,0.0
6822,WDDHF8HB3AA053024,01,0.0,0.0,14.9,1.78,2.51,0.0
6822,WDDHF8HB3AA053024,02,0.0,0.0,14.9,1.94,3.6,0.0
6823,5J6RE4H35AL002948,01,0.0,0.0,19.8,2.7,3.73,0.0
6823,5J6RE4H35AL002948,02,0.0,0.0,19.9,1.28,0.0,0.0
6826,WBAWC3C54APC88009,01,0.0,0.0,0.0,0.0,2.3,0.0
6826,WBAWC3C54APC88009,02,0.0,0.0,0.0,0.0,2.99,0.0
6828,3GYFNDEY6AS512335,01,0.0,0.0,20.4,2.89,5.0,3.6
6828,3GYFNDEY6AS512335,02,0.0,0.0,20.2,2.74,3.24,0.0
6834,KMHCM3AC1AU150751,01,0.0,0.0,16.9,1.41,3.42,0.0
6834,KMHCM3AC1AU150751,02,0.0,0.0,16.4,2.35,3.65,0.0
6854,2LMHJ5AR6ABJ10142,01,0.0,0.0,14.4,1.19,0.0,0.0
6854,2LMHJ5AR6ABJ10142,02,0.0,0.0,10.7,0.81,0.0,0.0
6857,5J6TF2H53AL001533,01,0.0,0.0,16.5,1.91,3.55,0.0
6857,5J6TF2H53AL001533,02,0.0,0.0,0.0,0.0,0.0,0.0
6858,JS2RF9A32A6100074,01,18.8,2.65,17.4,1.9,5.02,3.21
6858,JS2RF9A32A6100074,02,18.8,2.61,17.4,2.12,4.44,3.16
6860,JTEBU5JR9A5000800,01,0.0,0.0,0.0,0.0,0.0,0.0
6860,JTEBU5JR9A5000800,02,0.0,0.0,19.6,1.87,6.15,4.37
6864,2HNYB1H67AH500174,01,0.0,0.0,11.6,1.56,4.76,0.0
6864,2HNYB1H67AH500174,02,0.0,0.0,11.5,2.12,3.63,0.0
6940,5NPEB4AC0BH028533,01,22.8,1.88,19.6,1.56,2.43,0.0
6940,5NPEB4AC0BH028533,02,22.8,1.9,0.0,0.0,2.82,0.0
6951,5TDJK3DC9BS002737,01,0.0,0.0,18.1,1.73,3.77,0.0
6951,5TDJK3DC9BS002737,02,0.0,0.0,18.0,1.72,3.67,0.0
6953,4T4BF3EKXBR112045,01,0.0,0.0,16.8,1.07,3.61,0.0
6953,4T4BF3EKXBR112045,02,0.0,0.0,16.5,1.53,0.0,0.0
6964,1FAHP2HW6BG101692,01,0.0,0.0,14.8,1.73,5.49,3.92
6964,1FAHP2HW6BG101692,02,0.0,0.0,0.0,0.0,5.49,3.92
6976,5XYKTCA19BG054791,01,17.4,1.8,15.9,1.24,3.13,0.0
6976,5XYKTCA19BG054791,02,0.0,0.0,0.0,0.0,3.13,0.0
6978,5FNYF4H28BB013727,01,0.0,0.0,10.8,1.6,4.11,2.69
6978,5FNYF4H28BB013727,02,0.0,0.0,0.0,0.0,4.11,2.69
6991,4S4BRBAC8B1316760,01,0.0,0.0,13.9,1.43,4.13,0.0
6991,4S4BRBAC8B1316760,02,0.0,0.0,0.0,0.0,4.13,0.0
6992,JN1BY1AR4BM371469,01,0.0,0.0,15.5,2.09,5.26,2.94
6992,JN1BY1AR4BM371469,02,0.0,0.0,0.0,0.0,5.26,2.94
6994,3N1CC1AP5BL366891,01,0.0,0.0,13.0,1.28,6.51,4.92
6994,3N1CC1AP5BL366891,02,0.0,0.0,0.0,0.0,6.51,4.92
6998,1G1ZB5E10BF110751,01,0.0,0.0,15.0,1.58,3.31,0.0
6998,1G1ZB5E10BF110751,02,0.0,0.0,15.0,1.58,3.31,0.0
6999,1J4RR4GG2BC509137,01,0.0,0.0,14.4,1.67,4.31,0.0
6999,1J4RR4GG2BC509137,02,0.0,0.0,0.0,0.0,4.31,0.0
7002,5NPEB4AC8BH109084,01,19.6,2.19,16.4,1.61,3.97,0.0
7002,5NPEB4AC8BH109084,02,19.9,2.14,0.0,0.0,3.97,0.0
7024,WBAFR7C58BC601641,01,0.0,0.0,0.0,0.0,4.78,3.58
7024,WBAFR7C58BC601641,02,0.0,0.0,0.0,0.0,4.78,3.58
7026,1GNSKAE09BR102761,01,0.0,0.0,14.4,1.05,2.72,0.0
7026,1GNSKAE09BR102761,02,0.0,0.0,0.0,0.0,2.72,0.0
7027,WAUFFBFL8BN004130,01,0.0,0.0,15.3,2.42,4.65,3.17
7027,WAUFFBFL8BN004130,02,0.0,0.0,0.0,0.0,4.65,3.17
7038,2CNFLCEC3B6201936,01,15.6,1.6,12.5,1.7,2.78,0.0
7038,2CNFLCEC3B6201936,02,13.6,1.64,0.0,0.0,2.78,0.0
7066,1G4HA5EM0BU102575,01,0.0,0.0,18.9,2.05,4.07,0.0
7066,1G4HA5EM0BU102575,02,0.0,0.0,0.0,0.0,4.07,0.0
7074,1GNKVGED0BJ128564,01,16.3,1.6,16.1,1.48,3.48,0.0
7074,1GNKVGED0BJ128564,02,16.1,1.47,0.0,0.0,3.48,0.0
7076,JHMZF1D41BS000412,01,0.0,0.0,14.6,1.93,4.83,4.41
7076,JHMZF1D41BS000412,02,0.0,0.0,0.0,0.0,4.83,4.41
7078,1HGCP2F39BA002902,01,0.0,0.0,17.2,1.84,4.85,0.0
7078,1HGCP2F39BA002902,02,0.0,0.0,0.0,0.0,4.85,0.0
7099,1GCRKPEA5BZ126316,01,0.0,0.0,15.0,0.88,3.19,0.0
7099,1GCRKPEA5BZ126316,02,0.0,0.0,0.0,0.0,3.19,0.0
7100,3TMLU4EN9BM057181,01,0.0,0.0,19.9,1.91,4.48,0.0
7100,3TMLU4EN9BM057181,02,0.0,0.0,0.0,0.0,4.48,0.0
7108,JM1BL1UG8B1361339,01,20.3,3.16,20.8,1.27,5.46,4.49
7108,JM1BL1UG8B1361339,02,0.0,0.0,0.0,0.0,5.46,4.49
7112,JN8AS5MV4BW253585,01,20.8,2.49,18.7,1.71,3.52,0.0
7112,JN8AS5MV4BW253585,02,20.8,2.1,0.0,0.0,3.52,0.0
7115,1D7RV1CP7BS506641,01,0.0,0.0,19.9,1.66,4.94,0.0
7115,1D7RV1CP7BS506641,02,0.0,0.0,0.0,0.0,4.94,0.0
7120,1FMCU9D72BKA26048,01,0.0,0.0,16.9,2.04,4.71,0.0
7120,1FMCU9D72BKA26048,02,0.0,0.0,0.0,0.0,4.71,0.0
7121,3GCPKPEA1BG103767,01,0.0,0.0,17.7,1.07,2.97,0.0
7121,3GCPKPEA1BG103767,02,0.0,0.0,0.0,0.0,2.97,0.0
7126,KNDJT2A25B7705216,01,17.9,3.2,13.3,1.92,4.05,0.0
7126,KNDJT2A25B7705216,02,17.6,3.06,0.0,0.0,4.05,0.0
7127,1D7RV1GP6BS504423,01,0.0,0.0,19.7,1.56,4.75,0.0
7127,1D7RV1GP6BS504423,02,0.0,0.0,0.0,0.0,4.75,0.0
7131,3N1AB6AP5BL606254,01,0.0,0.0,13.7,1.43,5.77,3.23
7131,3N1AB6AP5BL606254,02,0.0,0.0,0.0,0.0,5.77,3.23
7137,2HNYD2H23BH503734,01,0.0,0.0,13.5,1.44,4.73,0.0
7137,2HNYD2H23BH503734,02,0.0,0.0,0.0,0.0,4.73,0.0
7139,3FAHP0DC5BR132649,01,0.0,0.0,10.0,1.95,4.53,0.0
7139,3FAHP0DC5BR132649,02,0.0,0.0,0.0,0.0,4.53,0.0
7147,19XFA1F35BE006434,01,0.0,0.0,14.4,2.06,5.25,0.0
7147,19XFA1F35BE006434,02,0.0,0.0,0.0,0.0,5.25,0.0
7149,5J6RE4H33BL003484,01,20.6,2.64,0.0,0.0,1.77,0.0
7149,5J6RE4H33BL003484,02,0.0,0.0,0.0,0.0,1.77,0.0
7152,1N4AL2AP4BN408371,01,0.0,0.0,15.6,1.3,0.0,0.0
7152,1N4AL2AP4BN408371,02,0.0,0.0,0.0,0.0,0.0,0.0
7158,1G1PC5SH5B7108798,01,16.0,1.01,14.8,1.62,2.62,0.0
7158,1G1PC5SH5B7108798,02,16.0,1.48,0.0,0.0,2.62,0.0
7180,5FNRL5H21BB007206,01,12.2,1.85,10.8,1.52,3.04,0.0
7180,5FNRL5H21BB007206,02,0.0,0.0,0.0,0.0,3.04,0.0
7182,WDDGF8BB1BR139441,01,0.0,0.0,13.4,1.87,3.82,2.11
7182,WDDGF8BB1BR139441,02,0.0,0.0,0.0,0.0,3.82,2.11
7189,1B3CB3HA7BD106206,01,0.0,0.0,14.7,1.36,5.45,0.0
7189,1B3CB3HA7BD106206,02,0.0,0.0,0.0,0.0,5.45,0.0
7194,3VW2K7AJ5BM323928,01,0.0,0.0,15.5,1.4,4.64,2.88
7194,3VW2K7AJ5BM323928,02,0.0,0.0,15.5,1.4,4.64,2.88
7196,JN8AZ1MW5BW153007,01,0.0,0.0,24.8,2.05,6.27,0.0
7196,JN8AZ1MW5BW153007,02,0.0,0.0,0.0,0.0,6.27,0.0
7200,JF2SHBBC5BH706455,01,0.0,0.0,13.6,1.73,3.71,0.0
7200,JF2SHBBC5BH706455,02,0.0,0.0,0.0,0.0,3.71,0.0
7201,KNAFT4A21B5888933,01,19.6,2.94,16.3,1.87,3.93,0.0
7201,KNAFT4A21B5888933,02,19.6,2.94,16.3,1.87,3.93,0.0
7203,5NPEB4AC0BH159820,01,21.2,1.65,18.8,1.64,4.01,0.0
7203,5NPEB4AC0BH159820,02,21.6,2.01,0.0,0.0,4.01,0.0
7339,3FADP0L33BR152849,01,0.0,0.0,18.7,1.85,4.1,0.0
7339,3FADP0L33BR152849,02,0.0,0.0,0.0,0.0,4.1,0.0
7347,KNAGM4A71B5067473,01,22.9,3.02,18.5,2.17,2.79,0.0
7347,KNAGM4A71B5067473,02,21.4,2.12,0.0,0.0,2.79,0.0
7357,1FTFX1EF1BFA43724,01,0.0,0.0,18.1,2.23,0.0,0.0
7357,1FTFX1EF1BFA43724,02,0.0,0.0,0.0,0.0,0.0,0.0
7359,1FTLR4FE2BPA27692,01,0.0,0.0,0.0,0.0,5.14,0.0
7359,1FTLR4FE2BPA27692,02,0.0,0.0,0.0,0.0,5.14,0.0
7360,1FTFW1EF5BFA43714,01,0.0,0.0,17.5,1.83,3.87,0.0
7360,1FTFW1EF5BFA43714,02,0.0,0.0,0.0,0.0,3.87,0.0
7362,JTKJF5C78B3014425,01,0.0,0.0,15.2,1.75,4.96,3.02
7362,JTKJF5C78B3014425,02,0.0,0.0,0.0,0.0,4.96,3.02
7370,1G4GD5ED9BF120564,01,18.2,1.52,16.7,1.79,2.48,0.0
7370,1G4GD5ED9BF120564,02,18.2,1.9,0.0,0.0,2.48,0.0
7393,1G1RC6E43BU100899,01,0.0,0.0,18.9,2.01,3.3,0.0
7393,1G1RC6E43BU100899,02,0.0,0.0,18.9,2.01,3.3,0.0
7417,2HNYB1H43BH500575,01,0.0,0.0,12.7,2.0,4.41,0.0
7417,2HNYB1H43BH500575,02,0.0,0.0,0.0,0.0,4.41,0.0
7419,JN1AZ0CP2BT002338,01,16.6,2.22,14.2,1.28,4.84,0.0
7419,JN1AZ0CP2BT002338,02,0.0,0.0,0.0,0.0,4.84,0.0
7440,5XYKTDA21CG209642,01,17.4,2.18,15.9,1.32,3.55,0.0
7440,5XYKTDA21CG209642,02,0.0,0.0,0.0,0.0,3.55,0.0
7460,2C4RC1BG3CR106922,01,0.0,0.0,16.3,2.38,3.45,0.0
7460,2C4RC1BG3CR106922,02,0.0,0.0,16.8,2.06,2.85,0.0
7464,1C3CDZEGXCN112490,01,0.0,0.0,18.7,1.52,3.61,3.65
7464,1C3CDZEGXCN112490,02,0.0,0.0,18.5,1.4,4.91,0.0
7471,3C4PDDBG0CT151996,01,0.0,0.0,18.4,2.05,3.31,0.0
7471,3C4PDDBG0CT151996,02,0.0,0.0,18.7,2.47,2.79,0.0
7481,KM8JUCAC0CU351471,01,17.4,2.04,15.6,1.22,2.66,0.0
7481,KM8JUCAC0CU351471,02,17.6,2.14,16.2,1.2,2.41,0.0
7482,1C3CCBAB1CN106243,01,0.0,0.0,19.6,1.62,5.12,2.91
7482,1C3CCBAB1CN106243,02,0.0,0.0,19.3,1.24,4.69,0.0
7488,2G1WA5E37C1117437,01,17.0,1.42,12.5,1.0,3.27,0.0
7488,2G1WA5E37C1117437,02,16.7,1.54,0.0,0.0,3.2,0.0
7494,2G1FE1E31C9115973,01,0.0,0.0,17.4,1.1,2.98,0.0
7494,2G1FE1E31C9115973,02,0.0,0.0,17.3,0.98,3.2,0.0
7495,1FMHK8D81CGA03959,01,16.7,1.25,15.1,2.22,2.89,2.7
7495,1FMHK8D81CGA03959,02,0.0,0.0,0.0,0.0,2.89,2.7
7502,3TMLU4EN9CM082230,01,0.0,0.0,18.4,1.34,3.92,0.0
7502,3TMLU4EN9CM082230,02,0.0,0.0,18.3,1.38,4.24,3.8
7504,KMHCT4AE7CU102023,01,19.0,2.93,14.0,1.88,3.17,0.0
7504,KMHCT4AE7CU102023,02,0.0,0.0,14.0,1.67,3.58,0.0
7505,3C3CFFARXCT119553,01,16.5,2.69,14.6,2.05,4.39,0.0
7505,3C3CFFARXCT119553,02,16.7,3.09,14.6,2.12,0.0,0.0
7509,1GNSKHE76CR116656,01,0.0,0.0,16.7,1.09,2.88,0.0
7509,1GNSKHE76CR116656,02,0.0,0.0,0.0,0.0,2.56,0.0
7516,KMHDH4AEXCU246297,01,18.8,2.71,14.7,2.0,3.94,0.0
7516,KMHDH4AEXCU246297,02,20.2,2.9,14.7,1.61,3.54,0.0
7521,1G6DG5E52C0110408,01,0.0,0.0,14.3,1.28,2.9,0.0
7521,1G6DG5E52C0110408,02,0.0,0.0,0.0,0.0,2.48,0.0
7525,1C4RDJAG8CC122170,01,0.0,0.0,14.3,1.64,4.13,0.0
7525,1C4RDJAG8CC122170,02,0.0,0.0,14.2,1.51,0.0,0.0
7526,1VWAH7A38CC019409,01,0.0,0.0,16.4,1.84,3.47,0.0
7526,1VWAH7A38CC019409,02,0.0,0.0,0.0,0.0,3.73,0.0
7527,1C6RD7FTXCS144581,01,0.0,0.0,20.1,1.73,0.0,0.0
7527,1C6RD7FTXCS144581,02,0.0,0.0,19.7,1.47,3.05,0.0
7531,3GYFNDE3XCS505461,01,13.4,2.17,14.2,1.13,2.41,0.0
7531,3GYFNDE3XCS505461,02,14.8,2.46,14.1,1.37,2.53,0.0
7536,1N4AA5AP0CC808948,01,0.0,0.0,15.2,1.91,5.65,3.51
7536,1N4AA5AP0CC808948,02,0.0,0.0,0.0,0.0,5.65,3.51
7564,1G1JC5SH3C4107917,01,0.0,0.0,18.4,1.66,2.93,0.0
7564,1G1JC5SH3C4107917,02,0.0,0.0,18.7,1.46,2.3,0.0
7566,1YVHZ8BH3C5M03563,01,0.0,0.0,17.0,1.59,6.47,0.0
7566,1YVHZ8BH3C5M03563,02,0.0,0.0,16.9,1.27,3.63,0.0
7567,1C4PJMAK3CW102834,01,0.0,0.0,17.9,1.84,5.53,3.37
7567,1C4PJMAK3CW102834,02,0.0,0.0,18.3,1.41,4.36,0.0
7569,19UUA9F50CA003096,01,0.0,0.0,15.8,1.58,5.34,3.72
7569,19UUA9F50CA003096,02,0.0,0.0,15.8,1.48,3.94,0.0
7573,4S4BRBAC1C3200385,01,0.0,0.0,14.1,1.4,4.66,0.0
7573,4S4BRBAC1C3200385,02,0.0,0.0,13.7,1.3,0.0,0.0
7574,5XYZGDAB0CG100639,01,0.0,0.0,15.0,2.23,5.66,0.0
7574,5XYZGDAB0CG100639,02,0.0,0.0,15.0,1.91,4.54,0.0
7577,YV1902FH5C2080320,01,0.0,0.0,17.8,1.24,3.33,2.1
7577,YV1902FH5C2080320,02,0.0,0.0,17.9,1.15,1.59,0.0
7582,1GC1KXCG4CF101804,01,0.0,0.0,19.6,1.11,0.0,0.0
7582,1GC1KXCG4CF101804,02,19.5,1.02,0.0,0.0,5.26,2.0
7587,2C3CCAHG3CH137269,01,0.0,0.0,22.9,1.36,3.34,0.0
7587,2C3CCAHG3CH137269,02,0.0,0.0,22.8,1.51,3.53,0.0
7588,KNDPBCA29C7213275,01,17.7,2.79,15.6,1.91,2.92,0.0
7588,KNDPBCA29C7213275,02,18.0,3.01,16.5,1.39,3.01,0.0
7592,1C6RD7LTXCS114260,01,0.0,0.0,18.3,1.55,0.0,0.0
7592,1C6RD7LTXCS114260,02,0.0,0.0,18.2,1.43,2.7,0.0
7606,2C3CDXJG5CH136148,01,0.0,0.0,22.9,1.66,3.26,0.0
7606,2C3CDXJG5CH136148,02,0.0,0.0,23.2,1.57,3.33,0.0
7609,3N1CN7AP7CL845022,01,0.0,0.0,16.7,1.33,4.91,0.0
7609,3N1CN7AP7CL845022,02,0.0,0.0,16.5,1.36,3.03,0.0
7612,KNDJT2A52C7380584,01,15.9,2.42,11.8,1.52,3.49,0.0
7612,KNDJT2A52C7380584,02,16.2,2.48,12.6,0.87,2.92,0.0
7614,JA4JT3AW9CU001400,01,20.8,3.67,18.5,1.31,0.0,0.0
7614,JA4JT3AW9CU001400,02,0.0,0.0,18.8,0.99,3.84,0.0
7617,JS2YC5A30C6300337,01,0.0,0.0,12.5,1.61,3.52,0.0
7617,JS2YC5A30C6300337,02,0.0,0.0,0.0,0.0,3.52,0.0
7620,3VWJP7AT7CM606377,01,0.0,0.0,14.0,1.07,3.6,2.37
7620,3VWJP7AT7CM606377,02,0.0,0.0,13.7,1.16,3.67,0.0
7623,1FT7W2B68CEA63185,01,0.0,0.0,0.0,0.0,4.81,0.0
7623,1FT7W2B68CEA63185,02,0.0,0.0,0.0,0.0,3.58,0.0
7624,1FMJU1G51CEF09033,01,0.0,0.0,0.0,0.0,4.03,0.0
7624,1FMJU1G51CEF09033,02,0.0,0.0,0.0,0.0,3.09,0.0
7625,1FTFX1EF3CKD09592,01,0.0,0.0,18.4,1.85,3.62,0.0
7625,1FTFX1EF3CKD09592,02,0.0,0.0,18.7,1.25,3.85,0.0
7626,JN8AF5MV4CT106612,01,0.0,0.0,12.4,1.63,4.95,0.0
7626,JN8AF5MV4CT106612,02,0.0,0.0,12.6,1.53,5.24,0.0
7628,NM0KS9BNXCT080603,01,0.0,0.0,14.3,1.61,5.56,3.65
7628,NM0KS9BNXCT080603,02,0.0,0.0,14.5,1.49,3.66,0.0
7641,KMHDH4AE5CU363690,01,18.5,2.4,14.5,1.75,4.19,0.0
7641,KMHDH4AE5CU363690,02,18.9,2.8,14.4,1.53,3.43,0.0
7717,JF1GJAA62CG009174,01,0.0,0.0,15.5,1.62,4.8,0.0
7717,JF1GJAA62CG009174,02,0.0,0.0,15.4,1.42,4.07,0.0
7720,JA32V2FW1CU009268,01,0.0,0.0,13.8,1.61,3.87,2.85
7720,JA32V2FW1CU009268,02,0.0,0.0,13.9,1.45,4.26,0.0
